,mz,rt,sample0,sample1,sample2,sample3,sample4,sample5,sample6,sample7,sample8,sample9,sample10,sample11,sample12,sample13,sample14,sample15,sample16,sample17,sample18,sample19,sample20,sample21,sample22,sample23,sample24,sample25,sample26,sample27,sample28,sample29,sample30,sample31,sample32,sample33,sample34,sample35,sample36,sample37,sample38,sample39,sample40,sample41,sample42,sample43,sample44,sample45,sample46,sample47,sample48,sample49,sample50,sample51,sample52,sample53,sample54,sample55,sample56,sample57,sample58,sample59,sample60,sample61,sample62,sample63,sample64,sample65,sample66,sample67,sample68,sample69,sample70,sample71,sample72,sample73,sample74,sample75,sample76,sample77,sample78,sample79,sample80,sample81,sample82,sample83,sample84,sample85,sample86,sample87,sample88,sample89,sample90,sample91,sample92,sample93,sample94,sample95,sample96,sample97,sample98,sample99
feature51,11.496483072088814,103.14295166458459,4.741501101179744,18.71986483359513,8.908001994240779,0.4192275398984864,6.459028763794132,5.176673742539736,5.2621381810941115,0.22258874067568404,12.206324738795562,27.46766266322558,1.2368430562422295,5.079214286808171,9.237849009551786,1.4531965045472637,18.939582127254802,10.06689792367601,20.260321194400817,8.133257521784627,1.4862381058327707,7.4020627805711285,22.23932623728566,3.8829331062360017,12.752732099896678,3.5891972853169474,4.604172793683097,1.3777382515505356,7.271584729023607,15.593258056274934,7.038824271022614,10.926087349643716,12.813527640401626,1.3782816338584192,0.40450850364053714,17.350399522174857,14.334193521246117,12.002430149464832,1.6499418757032975,4.472285210525564,0.3519939401932882,26.12953408464572,17.272530589658384,6.404125986798156,8.864758906246665,20.246864782830784,18.385184891911784,3.6704582463014157,9.138091523820389,2.801451118435784,15.76251002313587,11.537276222154091,1.793278050481272,3.7577609058302084,10.435110501579882,9.177884435894267,0.6485993563299007,3.216530659912899,12.492135638857373,9.120592542116281,0.34190794102780225,4.161428544241272,11.428466540668436,0.16773483240487785,12.365932413099078,10.792853052543947,8.1782891444181,10.07002563431962,1.9600644020976568,20.749609144261868,1.0104458896743678,0.03554922096523058,2.5260787794723334,11.379996113611073,1.5707462849486122,1.039933145566315,46.960142222531694,2.2245339223629133,8.314383082888604,8.91179263544134,18.6123778513345,21.086844423261013,15.554489451578728,1.463499377165146,4.62259592389234,9.814356761402772,28.948936047888246,13.763152916319122,1.5389955677717195,1.7302820547990714,2.4602679162477896,35.60873035959317,7.8328344689836795,5.0510167962965955,13.075767606478975,10.448949309242474,23.167910153585517,3.9075193918419675,40.7540166261203,3.5394929243475053,40.10840881230146,0.21059698733461557
feature52,76.90471925489445,171.26583176421985,8.877150587091021,4.725523260806125,16.325486176670005,6.97682678423881,0.0034914878913056106,11.810152421149064,63.21168207297865,1.5283167182398287,10.955275609855565,5.335279906791122,2.95424399384461,1.2205509872120763,27.59153762655526,3.171984768119355,0.2415641153975467,21.510064199787926,2.2460422831331823,11.880370897262953,3.9301122477222834,0.0909831397799843,7.298737419891463,3.5834634249381345,27.061275422250493,5.4387434912158135,0.16881670796641005,16.30131038107457,9.639334816045025,1.6247715156365206,1.0010919287839766,7.09141533614828,10.251540321079952,7.252735474578205,2.35638677179159,9.115244454539065,3.0067445153862984,13.3219866595086,6.68231829585242,6.63657332474064,8.904702246199628,0.954854432767685,25.994719740135572,6.472398707558561,9.189337304263654,4.161898290986372,4.3335948045643535,11.787032132504168,5.739145790109497,11.848980323920298,1.7747887403474252,9.890913604955953,3.7988382135536747,13.893053176420766,18.03217082112187,5.447854634577022,7.888698354125584,4.046738941973059,0.5731302378207467,0.953449086277808,3.8684714474422375,4.730356703087829,16.87406922260881,22.478683443723106,2.837756227991669,28.934739327081033,14.489518699845359,5.930156264159114,2.037427791626651,10.162114093230274,51.25470873832303,9.071447818439063,5.554395133943122,13.649519774529317,3.7616320506427354,2.2634134277424485,2.876991620932995,3.2246795234959325,1.8625796243980333,5.3377298587010955,5.265194598358693,6.200476184892856,0.5683700373009031,9.685291498203103,15.800711734397996,0.14872779514537607,2.489870651784953,5.016186523177405,5.042471457368187,2.4019094917826123,8.382721637725867,17.868926240229523,61.61168538470499,46.278616527576204,15.507692926381566,2.2445053983752583,14.597580145938585,1.002713455268903,5.260692871472226,2.485787813062268,13.430254929702397,16.781041041491147
feature53,33.77873177896825,141.19689556919525,21.841721464096842,12.63225474953267,20.69716634157412,9.845055410154636,2.11835914754056,1.0772948064300316,12.883978947741353,2.4129004757287382,37.893659559306016,5.8255895172509,2.8798053365850853,34.997492143707156,0.43268240327481056,1.8875217357610126,2.864521461035502,6.727199877546937,9.846804193872694,2.5809792361739,0.5893477517775476,8.399960188955799,1.9098230597761168,0.43923194848342817,13.445446209026596,0.3180273916104842,2.5608395787151315,3.814705426603397,5.440804360290533,1.9703155254020435,1.6007679475000622,25.633686008177254,2.6047221326310592,0.02470080331916719,2.8220953624783327,19.271573041540584,12.276574468441781,2.203143367372137,13.46847594504641,16.857260893668354,7.82289055162583,17.535750303382912,5.372885389371947,4.067424189114682,10.666866720212898,10.701723770149691,13.873528329625222,11.977110158419732,3.32281948419163,4.248623899588779,40.03742009794689,2.7397854312745733,9.973814455631985,3.8730820871759377,26.409841463278177,12.818715811809192,14.653022568229353,10.624922296888906,11.61886761956826,8.770520138833628,1.9078853444013488,9.3687562431811,20.250930701167956,8.26971936982909,22.960300010997706,15.146270229619848,3.04767377810107,14.300865982193997,0.8230988170012475,3.8071587395489215,7.907395016387944,3.914470376479568,3.6543441910991374,0.1511565746199523,3.4736625030946087,8.235762055727617,2.540016934168128,32.96163915206303,0.8096817919760084,13.354539011104109,11.65163771559024,38.86330467275586,3.922278235719938,5.704500006357099,0.09952702523449249,17.13032194720071,0.09469549303304127,1.3602997547367206,3.399829549806883,3.7458876533988885,14.82791372689579,2.523057144932306,8.727916188530982,5.10775763051627,3.138338376600621,10.051339680131834,6.570957517088382,0.953632290743933,2.348362339809592,5.066743219240502,12.969545266094471,9.796988184410637
feature54,72.19603104865975,11.958581757833532,1.546635223435404,20.018412379714967,7.832892565652885,1.503670947378929,3.9037482611219665,1.3962064791537476,17.323272392888136,5.324763639247685,0.1982958071830249,32.79678429365073,1.2554272566419098,29.31116485080245,8.348141538891854,12.384192664590747,4.483734359822355,10.235535627089348,23.45921874261341,2.6840272859818635,0.32277351972706936,25.759998823145626,10.20774967821186,7.359474086014412,1.6188885473859969,0.9096495667616256,30.554269581509775,2.0373966192302078,9.660820562487674,4.149212384531509,0.06577073493743398,17.169433345322695,0.0421643285159838,5.770736078767804,6.605049562018777,11.181271310962595,4.424653429735259,1.8309336795003786,1.9374980407833364,14.222790662767931,16.20021360905565,0.1647902759891409,2.8627071479553816,28.19891119581075,16.464267336407097,7.588987827376007,10.453035892407348,11.61382781266298,11.280223867139762,41.853755869814705,4.515375530502591,12.153929972772026,19.347902209929796,8.182067871798397,16.02613174218109,18.173735620994492,4.254888430391371,21.397087306811255,8.009404039133969,9.898105052291978,34.39971018269471,8.401682332079135,0.8422221988971588,6.118454149621413,26.752165524281185,9.524494117708516,4.69487365780999,13.25858577434807,3.4186951987083676,4.943017721417406,2.2667883666352022,2.261092968344392,18.968280372246845,15.751350650258933,6.926436745777992,0.26270485106496644,9.851352094122753,1.426893053644076,9.01858549950012,3.924164056490667,16.3127570416693,2.537284004178297,0.9273559659347306,34.37291296139614,11.538038456306236,10.40888833475718,10.95982992968225,3.8591788859905813,6.400649653424378,2.8394901646140474,4.078269516940136,0.18681850912500597,2.578974258315471,2.45419865797088,0.03631964209372605,25.696804389024486,4.803336657462393,35.77374437019944,3.2753489479371085,5.021609877406999,0.49146952353377005,18.124084748056625
feature55,78.80930721997885,130.22180487112763,0.19661883266231958,11.737157940410743,17.29642458393465,5.69401060660053,5.0165273862800355,0.03756092904818506,12.573979199259252,3.032096877906371,5.150734100091157,9.887623812727556,20.094202230546326,8.210317322357863,16.78408975677448,64.8616179741435,16.09831227453906,54.673192202348524,1.63041725036813,12.713651633415985,13.48350515615616,26.842639422067688,5.2279362816775,2.794162414756387,8.562428068752268,0.25932573512161516,9.521912427443414,2.2587178555063305,0.16096514043342394,3.163854492152871,34.68689437964723,3.5224755917581287,3.833170494430902,16.745963311163024,0.3218665712208705,12.061652404011431,21.496906247965995,7.309264635710128,0.04495931104060186,3.7537514604289166,8.403759629792207,3.399977991332319,8.353678035147293,5.7265162895924355,5.386284622813125,0.20419486513649615,4.582919900641062,0.7149611932394124,0.09422080396821719,16.659753778297468,8.843491897689146,2.3844013442350516,20.424530716391885,19.08435752091123,16.89496681270144,0.09886479028461423,1.4584025207023152,0.189975821585467,9.998992122014927,2.389395837998113,49.424944384219,8.554362459969418,0.48848029842072704,1.8228703651663112,36.52026518667522,3.2004156637299452,8.095797604753667,4.022393407088234,8.622716311931974,6.780986495268517,26.55439788654221,13.79396154953663,29.296212109443765,2.3399427478527386,28.30241274415297,13.557131261189815,0.5947401994982103,2.6743993344676182,30.404699804166995,22.123206766024516,1.0270578790563505,18.850284199413878,33.932157258440185,11.882673360273763,7.695310994019762,5.653443767855515,13.642462981927594,3.1782527123708135,8.571791406996649,19.095205233714108,3.109136262835272,26.93199869144244,30.952749249530868,9.878691508991418,6.805876259841371,8.413374397981816,3.572745616391412,11.797852571926146,4.206385598084194,4.0671791042987495,1.5979748074380011,0.45638280102526635
feature56,92.59911402903336,59.16988983894556,1.1395990509988339,8.838875673617334,5.922837897878885,35.14949650234708,37.80595511465256,33.48041149460582,3.9881969988788617,21.594479922275926,11.751253520855169,4.580038680349376,6.6351302816826285,2.4299083042177005,5.005403035526731,8.601597382954528,12.389133079301795,31.408549605255644,17.54923718315917,11.419203050061519,11.447665321861972,1.1605049365678506,4.330284207147593,9.504835759295775,5.669678394152359,46.27936605354438,22.116615988502648,0.5873732610437181,0.28343250300150996,33.176369693682716,3.660139137554801,10.599664311718648,17.732528342461695,1.8577015525296523,3.450033409065392,7.286042818379648,5.172319136116341,8.021260505414604,20.522473266394808,3.0872130309861467,3.8300688802353027,4.150766637302457,0.10975090113961951,22.474266019064657,2.4419817323438515,4.196504043088552,1.406538851741936,4.848137642311524,6.188700551612376,19.84556496630486,4.98190987582423,11.76298440601277,6.132948192649648,40.232361496822136,0.3049073092391938,3.492423228153303,2.6229762847939404,1.7800995037251,22.761565939460837,1.018467900962861,32.02467788822624,3.1430721846543492,26.196985755470507,21.436049475896777,24.194947977995824,8.379999420813673,12.603960944347579,0.0850839172862796,1.4927194658343634,16.60147852520914,2.0314893879787217,3.0195547965683343,19.489648432340285,12.726228418812603,25.825564310090133,11.777540820694316,6.163292685935033,4.436599970374796,15.989579850462007,3.652412658113972,33.85997583746004,24.638728447451488,0.03423259510548757,21.23748695198347,0.6529795173316956,11.37202643086229,4.641526424575019,3.012719367571928,28.474250385796253,3.13554831340703,8.966529913790689,0.8069026530767852,11.352300576774807,4.017673741153777,9.030264475339377,8.405039354837168,5.220028090674182,6.779444358246323,2.059550497567575,0.33623399280640237,1.4702250117803792,12.581190529855327
feature57,7.743505531882244,61.606631249105014,17.763958602693737,3.7172524394389317,24.90204686682739,2.417631086817749,1.414346533248632,4.2815575106188755,1.816566140180842,2.646904469669459,19.45158883942295,19.941618647737968,2.6128481020706316,1.1524066463486875,11.082660133741468,1.3315106688986644,19.250876804234352,21.866235479522818,20.48749176323005,3.6746465972339735,15.2908603263845,7.197658006958084,15.500209431001743,8.012246143180453,3.57737465085442,7.459135342821891,9.094106477674496,17.260979477618406,0.18147354614915348,2.49315158861883,10.199595898695362,3.1285963608885083,6.826482958204004,1.4836007378497442,0.9698223522086464,26.49655570672889,2.911479210822031,7.528703783903482,2.0060967922191826,7.409271390904689,29.38797747182693,0.13028358626119343,17.166549266553012,23.694192836431533,24.782785142053196,4.142878306216916,14.833467367092673,3.82125518956581,6.571744434357019,0.7886807618172031,5.52805225272472,6.993601371300047,4.504547575905301,5.090829036351973,0.0622655775164093,0.9522421137506194,4.798339100587205,11.570783221177006,1.024223164222755,0.45372095356587394,13.766186155749761,1.9694614275508657,0.7067273591099292,9.982351097847294,2.7018623965006707,1.1189113081919109,6.699165331400506,8.314011002349801,32.38032010908859,9.884416754374143,1.7735666328447715,11.271819526221558,11.528417604847888,2.2914403027091486,7.493548264919072,0.8753308529856711,2.9559441741100385,11.692751726849924,16.325921435752285,20.30827780422979,0.17228319110545023,1.7671202804927477,52.75819977876849,0.6202530744881285,3.145131954950433,0.6071164267687306,0.21239302849451797,7.987811496189877,0.9122869468489191,0.22850703235410105,30.5265280535165,9.988192071146704,0.7805355208308228,19.375208212805852,13.890421668141054,7.952740928257773,28.246657859918113,13.235025190782242,32.03577500826018,3.5468998408496217,4.886170448368203,14.42611883527408
feature58,30.3795109095642,156.15280970008735,5.372054344193301,3.4124765101596792,1.8163504189010702,2.298059298215346,36.279063234033636,0.34236354317890133,0.16430967507136965,2.477724060389537,18.256056299020507,5.876885936242392,4.163234908691039,6.475910153182841,18.673579546986506,37.41677179710314,0.9233223165086033,10.138948968999768,3.5553480470997743,4.188601266003007,1.4389988154397726,33.080887817284065,9.174819372886677,22.104652324430543,2.4535357986454183,1.4028894797724203,18.22090951888378,10.16659805611871,2.5197931313857245,10.358933901916254,12.084940876455349,2.288527612838827,4.668339255289701,6.737392100899018,4.271915763738916,12.743166513347951,3.8217975306685927,27.692080426222915,25.097407778150004,16.21067960578775,4.161618622972669,5.128923761023582,4.497674756616472,2.6033133416835867,3.271420519910559,3.0537976385719965,7.279195528745229,21.08410063566232,9.383890448699741,4.994347357197876,1.0503108504881198,5.194203659398236,5.600474372271691,37.82865571767471,2.700395421484028,21.094828805460196,38.2065757299404,17.267809079709004,2.4456865619652204,0.8195259069904502,8.30175183688103,3.915749109496556,7.655402024390751,22.510442918739084,13.174512146734802,7.419580381675242,2.751405660529232,2.4473183513948586,1.2816747440143363,8.008140494128673,4.293536433461443,12.892878874491027,3.624624756588059,6.660892906907887,20.54820930173088,14.66450748892207,6.297775120131216,3.850685632102665,28.414488448697576,8.847254938985627,3.4002637657536154,22.531703261323948,9.283957533464061,5.100677254578101,4.040026310876405,0.626381988745176,28.899045294770666,4.389874280261823,24.27304495927868,21.117344377987166,12.787587003627255,23.495662624098756,0.583387312887617,6.691224659107955,34.55731257976191,11.936098915834588,8.44272509164514,7.7404396058450695,1.5171709414620402,5.416310380383158,4.854188820051937,12.24728112221044
feature59,61.698271949620676,184.4948960762456,5.660296533201236,1.8686775785668166,39.43509437013729,4.961220606865934,16.532437488354503,2.1058158266991263,2.3215759757142056,14.472535856277071,1.040892003043402,0.7487996802620427,24.469975869458146,2.1586092579670386,12.538810041528288,2.1162915472505968,18.66187418457905,3.238652648916522,17.84839864428656,7.829178790586331,0.38537319563802475,1.2205564197067444,9.204093796580064,2.9802494091643625,13.67434423143235,4.110187677226042,2.1061500266520965,3.81823711138496,2.7082313052511466,19.762820397921487,0.4316255023445348,9.8767396206823,16.125066225292073,17.045544949575397,32.21704529429081,5.143553796199144,14.57898836421677,1.8117192036850742,6.955556015823579,9.229841285425564,8.09508027604328,3.105446315329619,1.3336405319516809,3.6720291896519583,5.92889637381548,41.8112481162519,4.939152824420291,14.580850991861183,13.916749624791183,2.2607398430442722,1.7218756225631904,3.8898272270964105,1.316324968596202,17.089485282866544,2.277009086718793,0.4168649112756603,22.311460157914627,1.060993899987743,21.04310810921447,3.8906722377731513,20.422789082427645,0.7531306615059853,26.70020581056235,22.51189958883925,2.798869591308735,13.87238026947328,14.866938262418989,1.347740103797599,0.8103712647481076,3.8204163341265014,16.254473052105883,0.48129083000298145,0.05721963019445288,1.0246515434285461,13.54121652674701,1.561553372491106,8.405395333666654,0.048385391069355056,58.661475414775225,12.48263106674669,19.839519030030782,10.074743602322258,45.707790690017205,3.5409362420215307,6.520528470389589,7.175252319772653,9.162744636264135,5.7187872969680065,4.380273035307805,2.721933329226548,0.6072446354067489,2.0884612534148737,47.09394537281008,18.3906841761233,4.869124248337368,12.34346065390049,3.802942660594164,0.76630930593773,6.435011547819306,12.8694131936259,2.7687498456536264,22.62609527303028
feature60,65.77641623535945,194.74544617765673,6.442500692874633,9.167329181114217,10.611982362206582,6.641442579791946,2.089040801961718,18.75755324853263,9.623302158473255,21.66984380349507,11.500085977835749,7.275327122492763,1.5733273068542406,1.7498191862175705,6.161033278280122,22.574156305300566,18.42565405744943,7.340554268502447,10.28848749060929,1.2175344452876362,25.543228380902807,3.1987713453689337,4.284027396267531,4.1231330905739885,13.819645453864151,14.489125661108353,4.253381325604943,8.17145986571587,17.889848251184173,0.8185836760890401,4.5587265489651525,16.69213650471868,8.41244954417207,7.173617940790132,14.058537246099005,10.594636918945783,1.0427698449647258,6.892404091273319,12.832585457649873,14.619842753948333,0.015243981187352082,5.055209579841461,10.995104077746179,4.470947515486749,19.565994447109585,4.579303603966513,5.321832715587684,13.651317398995616,2.617886773972197,4.243955906513884,2.292968727118706,4.445788533827264,1.1510835755615743,21.13534960027078,25.978835719002127,6.826297391622474,10.523276770783063,13.35270442333892,5.5694015590689325,1.3995600766067606,0.1673271261167954,14.201503620737828,4.265464611975077,17.73951898696021,16.22409473151447,19.109329260666797,8.077076453301654,7.921676775104443,14.094098867122145,0.21583974382706542,1.4762911533554997,19.390536650795823,9.485946755051234,2.2581068948099565,9.14675826484714,2.790045789388993,4.1855320544325245,28.10180933984412,8.851116595097347,3.469470899119024,0.26927234003168593,20.371367373471042,14.466765064618418,8.880817845337734,7.285257741330823,0.8253685234209195,32.77733422237763,0.2351930586674372,0.7271122275131469,6.9642249732824375,2.317162845999128,6.309609469088631,17.47653372695867,27.92454869545751,0.7784511545944478,42.00871337877932,14.000867177320686,16.284392372145856,9.585479021552956,19.79284194972788,18.982308311579665,13.476766153927485
feature61,49.15394893763324,145.36335182868837,15.028309385742196,7.069247096850089,17.05826862056975,3.9528770091645082,0.5549697329710747,1.653399439877091,3.8862713557470405,1.038885056771064,2.0698154636378865,4.495431437607434,6.9435538385966495,28.131274129344188,17.789903380965633,23.174434040889086,3.9476189579448064,4.124196238288738,8.293506888831763,1.086023909954724,10.357606947288179,4.133455547914762,21.63296569726477,10.576218900128254,16.231871585182,43.14654581874704,7.592574603250073,4.0201563993253195,12.509483228412694,2.5290076694456043,11.34627741764822,16.65465573101358,1.3615452215401735,21.39765318766475,8.31538505214048,10.089474006474413,1.9843673110785005,10.522993960114276,8.93776199243881,1.0762324828996082,3.9365154317761037,20.21315890666611,13.03261258700801,3.3818447010909343,10.183907500296954,1.7409567016631136,7.575109204064288,16.089867576123225,15.106558444935212,5.415185137717763,2.20530887426245,1.2761015769785722,1.727593512018863,0.8254478625029291,0.5054733790048694,3.6613326462299445,26.34551670400525,8.975269575071685,7.768102862120452,2.7052474236775432,38.646089627388726,1.234276021011028,40.42795980879143,15.959049751193888,0.4043839378442363,1.9431296073785371,12.100466170978326,3.1888843140659495,4.340141023465452,4.810489948857293,1.9643583180333644,14.580987172902354,0.08518730775016226,0.32201301817701145,9.428125885740947,1.0515650484157448,3.8774712881752644,1.7721744341611358,14.669770609031579,3.3915995507727272,22.4045090239542,4.098633666994753,23.159421134599086,5.3965795899318705,41.32278607575225,5.950837339964381,28.866802473175337,15.927328893719936,15.356167861827482,8.037225004413155,8.985672137521977,16.74037969131582,32.905874051434985,1.701949322351989,2.788227423064983,4.6082036735842555,9.591415583798852,9.504389139050211,3.2778617933938197,1.5127729321156334,5.974679822282022,15.482836108261873
feature62,80.67810656247755,152.6156068018069,20.164219392832756,17.413838180631483,21.98277068853054,0.07413786700207675,1.0026001099603772,22.896568756614982,1.344104510010042,20.81553363823973,19.755668604334595,0.38364026324709455,15.382585714824517,5.800721984780132,46.54003194480512,8.185684682129443,6.414915616219165,11.560533462639386,5.108470658764983,25.16268851248517,0.6542377293515573,5.615265282108128,7.675456645434874,0.1135342602179936,2.4849275827293127,2.9387127420191272,18.582385507828803,0.9757243164039113,2.0566299287309104,5.122138023855798,13.377616134768118,1.5695130657286047,1.6223013215989035,4.654286867025241,17.108594932036482,45.5171486009585,4.203341216213107,3.214086016311561,14.139789007298551,0.018286353747265657,17.04782770464165,1.9510634839778926,2.9307476691974976,18.225418509959987,0.9763021145589454,4.0673061466725535,7.7731091445034775,4.432358948935221,1.4775582968273726,1.5132306432599316,12.055202117528193,4.111909950988687,13.600088978920894,9.874597561789995,0.4321124849527925,3.426642909897697,13.512678059176988,4.138770543678848,1.5586262778784987,7.603584049798821,19.822347857631424,10.629382629830435,26.728037714079996,17.792300489385806,5.401869524835511,10.337751603241681,4.561595170066271,7.2948283117372315,4.687407587816484,5.617320442367552,4.153312342803906,21.059782729839135,21.81985915000393,7.320880560029885,6.460084025953117,0.8434138005369968,47.8639761295439,3.49506934881272,16.095448626801957,0.45583817531979826,6.100998308286954,1.2822346731903647,2.5276921376156896,5.603405578406878,3.309834657605315,1.7805778620182515,19.73678023683214,25.406019024363694,0.34180259602077795,8.821848548086393,37.57835668657733,18.670778429069024,21.723813800315554,5.499255717255514,1.2051849535007735,4.738404243387882,4.404329789057401,1.5952756997143647,0.7244478218831625,13.060457862410216,15.56629993900623,2.4222074077704474
feature63,34.898842159304486,74.15068017449144,0.005605734116041856,10.531360652963183,11.95550416615667,4.031819540957169,4.34574574885504,10.81569316855882,33.45784273717368,7.202822702711722,5.9113689022194205,0.39698923422792937,4.512348551726989,5.908635741895202,1.9357203483239347,1.6431012257178848,1.9671486920039558,18.91875605410495,0.5044935546298497,9.61935570822792,24.5948863504287,1.669856120265098,3.9321574922982943,1.3094209661560456,15.890504103565595,11.856726570039516,0.6252451666859271,23.119713696956225,7.9286412701055315,6.713571076954185,7.119064249591615,3.359382057671799,4.796351844037925,1.702489086828309,0.840760421158136,4.257507323977897,0.7541264392173409,0.8009739462693155,6.3419736066824095,5.38418630848747,6.366503413392408,13.814581628082012,17.276242809087318,5.627543622434054,31.37189256529247,3.616498817803588,16.50335999514335,7.69807622265522,16.67789479991159,79.47124147908931,3.839392035732595,1.3988721366157897,1.805157276639831,5.152062010673433,4.098518087514267,1.884262946248583,12.64583559933109,4.744526417704062,10.823707936345233,11.892997230807499,3.7328641497765593,35.14434533031444,8.26462086024913,4.446418064934967,13.542920035993982,11.53790947928041,2.214386806845823,6.967652243343474,5.38593487948531,20.510210360509284,9.812663602526806,11.845241843361897,0.14076065243223257,15.512505890988717,38.410276132803986,3.111979907938628,1.1343621084711448,25.717740382660004,21.26641396007278,6.492800611531494,5.889491379077937,1.6667824539123668,4.489256678925101,21.920626467137716,6.051698610656523,24.276771053007504,18.17209972831633,1.78558693694715,11.41449392649884,10.33052470346015,1.2659935717089192,24.809756803287847,46.51004713628914,10.586916792640984,18.665935777335175,3.625215831033513,3.6845667718044206,0.9411931997501752,3.2560582676047067,16.12817410173572,20.90688195948688,6.7101423160633145
feature64,16.875609161460435,146.06491151382073,2.506314173509852,3.688259085219603,12.775347325985171,5.385801952459875,2.4307723646569963,24.70392301864159,1.3627756830474456,12.556160757599992,2.7048773003944215,7.491173954850952,11.141443969801214,10.85896672071621,70.87684033358593,13.522066426708413,0.8382197664312059,1.471271842054278,11.427560241705617,12.56553622523678,7.357659836803805,2.549102395810054,23.604096012335198,4.589696970368769,7.887500880415269,14.281454124914694,4.470871608315042,8.32233909559654,8.592544451740828,17.33524901706993,1.4276526165357986,30.913273046250403,17.550386360096383,2.564676499311014,1.7276705903596508,19.977932284063584,8.292337033499425,9.373716191840991,0.2035823691629747,5.138837255142736,1.0192617702106386,9.049312425679823,5.442839106094693,2.46154572062752,0.22886372892002455,17.840676516914588,5.778747750145134,8.49272897644854,6.401435205948042,12.156570255094652,44.6399406954842,9.47688407755514,1.9775643680401687,6.439039902963194,4.456633187646545,1.7731901263359526,3.8760057155083953,14.85691976704414,3.7740679659032277,18.491836323630462,0.7768151066704836,0.3773131559580268,21.356072642666582,30.09442365340719,14.983470110520187,0.4566354756945737,17.335424995170904,10.725759791726741,18.640493043103895,9.433342864925235,19.281134944351344,3.8701157487771276,6.693282083802929,17.652021677254808,0.7659281421101554,4.3047433328970905,14.72115491906737,10.2222396427209,5.379554546326519,8.785142882965957,10.595697462775703,27.06078783628893,5.1528071052095665,24.590099327242857,16.39655198043329,34.867994254632094,11.01310469027846,5.607644879266031,16.35801960111676,11.76847865990488,11.482467250761793,3.103219794587141,0.4499370844638007,8.852204353554708,10.875093417764454,0.6757898387019039,6.878754774588906,1.762608258797669,18.074957837207933,6.012153074614912,14.085835450259154,21.810254852904507
feature65,96.11380816131941,37.98961629401172,15.454704120356343,5.673018288583104,0.2681675321696444,32.75945724480547,10.831742155581548,1.8426190874879953,24.718602996874203,24.756836878736074,3.3946273835019234,27.10354772741324,13.086533920137827,12.182759951151798,4.05530855579328,1.3485890440622867,14.295638609781609,14.446099935547867,5.319274536482639,3.685306759374705,3.9882281703723383,9.743649922982417,3.3752952970725323,4.973797390613894,3.8407749291883455,14.441745188524251,1.3583147286475707,11.289713553252206,8.81083674677889,1.0200053376171325,9.95785359917255,7.083998674594769,3.0973571229408248,12.231339930050115,7.50853793302984,11.653198695022324,1.3890172907770713,9.15782432656908,6.787699065458498,14.722304757189981,20.503463659981897,5.831108643250093,20.075301212436024,6.983904150611673,0.4518105337924771,8.143166526185233,8.545277670772263,2.0364205724094893,20.454211115634138,0.9052927279748622,1.6676677763888836,1.7466982363683992,16.010186147441342,5.533454507201874,5.883581089484471,5.135586636048872,5.169748255351708,31.81144097048593,1.9568977967419834,2.962600834986864,32.63945881467835,1.402825803177671,9.615282618841954,6.429370122223114,8.355793699020763,0.346133966223506,9.96811751188353,21.444507097753274,21.646238988783306,24.285794425190073,16.463210361722393,3.7474861987985038,11.656771790874512,10.561933424175374,8.335600105219166,10.26425965618084,12.390334687185138,4.8206959749653695,12.299708193629703,4.779052610367158,12.798176859504316,14.227907534207691,11.93403119490235,28.863039264965536,17.832455573483433,11.971348869801826,7.324586389396737,19.969594561846932,0.3226742656915688,0.9007189400782788,13.641603413987074,6.115773279463449,4.70013446993946,8.814691756324105,13.994165309779607,25.09633648940398,29.073575599220916,9.619018154031059,18.740228099096022,3.2262140035405933,7.403257153824785,4.673450968881335
feature66,88.49526119840976,103.99500855485897,14.061617132590126,0.9541095452748118,11.05554093215854,5.589438256222219,2.397627388819324,1.3770753004380127,14.207184172704919,11.261538671722793,17.82844105247583,8.686102075363294,3.9133539192353997,1.7389838634665695,5.2818493749741116,4.134861236566558,14.552916783497201,7.274359128640802,0.43084177703153714,18.214145117049043,15.68124583068271,12.300189284783505,2.4158330394289163,3.1170071165546225,7.712782465992451,7.197561226997249,9.283006156006048,14.597212477870512,4.045154532846931,0.3465498817451156,4.058150838017486,16.293599390087955,5.039117546268476,56.50323380503595,23.174651869325672,4.528579807439682,19.968417896503674,12.926490478708711,7.997471324316917,9.95693047753575,2.2777948159735235,6.0634875186841,12.897233769074008,3.7845858488414708,24.580329165555685,19.160416391901975,0.42196496700291497,0.7102772000060458,9.237796939511934,2.178602116485119,2.6129029269282493,9.489359838213092,4.974338409736516,6.006730632604038,6.779800748972425,1.0019216521089855,6.96401188228053,13.549566780587309,31.981439217958098,3.317084264690574,3.2223698088722728,1.9814222337716347,14.887394579500125,26.811473494915873,6.8771562814539955,38.933825721675525,1.0513846356672305,7.367584406384808,3.0142578604154218,23.659027614285115,6.350714718054634,9.977360019225697,1.1469692859575804,29.932241674319307,6.009968769196991,4.501138769082708,12.947560050963778,15.393554888309264,7.546012374777923,18.410316753329923,6.318483427993642,8.150479509896918,0.14598867168111876,11.293280025179037,6.110012734379521,28.42183155616576,23.154933718242987,4.346631024771085,11.905266847198499,20.756124245458313,2.232426894566333,14.762715757175833,14.971356854509137,10.435433900178545,1.6693384015412285,6.334937230988133,11.78401567856044,13.689759893523822,6.250318105430642,15.901375881063382,4.1961525527420465,6.984595328952564
